0 1.000000 0.000000
1 0.996750 0.005483
2 0.992250 0.008250
3 0.988000 0.009670
4 0.984625 0.011299
5 0.981875 0.012547
6 0.978250 0.014100
7 0.974250 0.015694
8 0.970250 0.016468
9 0.967125 0.017558
10 0.963750 0.017984
11 0.960000 0.019843
12 0.956750 0.020188
13 0.953500 0.021439
14 0.948875 0.021294
15 0.945750 0.022236
16 0.943125 0.022457
17 0.939500 0.023233
18 0.936000 0.023603
19 0.934125 0.023376
20 0.930875 0.023282
21 0.927875 0.023509
22 0.925750 0.023771
23 0.923250 0.023453
24 0.921125 0.024856
25 0.917500 0.024812
26 0.914750 0.025396
27 0.911750 0.027147
28 0.910500 0.028158
29 0.908125 0.028634
30 0.906375 0.027979
31 0.903000 0.028946
32 0.900750 0.029676
33 0.898250 0.029844
34 0.896500 0.028509
35 0.894625 0.029961
36 0.891750 0.030271
37 0.889625 0.031773
38 0.888000 0.032640
39 0.884875 0.034473
40 0.884000 0.035315
41 0.882500 0.035000
42 0.880375 0.035411
43 0.879625 0.034625
44 0.876625 0.034895
45 0.874375 0.036158
46 0.873000 0.036216
47 0.870750 0.037300
48 0.868625 0.036933
49 0.866500 0.036481
50 0.865250 0.037190
51 0.862250 0.037206
52 0.862000 0.037204
53 0.860500 0.037447
54 0.858500 0.038197
55 0.857000 0.039778
56 0.855000 0.040466
57 0.852750 0.041291
58 0.851125 0.040739
59 0.848750 0.040869
60 0.846125 0.040454
61 0.842750 0.041200
62 0.839625 0.041984
63 0.838625 0.041461
64 0.836375 0.041197
65 0.834375 0.041585
66 0.833375 0.041760
67 0.832250 0.041314
68 0.830875 0.041813
69 0.828500 0.042650
70 0.827625 0.041881
71 0.826250 0.043066
72 0.826250 0.044843
73 0.825250 0.046232
74 0.824000 0.047259
75 0.823750 0.047054
76 0.823125 0.047512
77 0.821375 0.048033
78 0.819375 0.048842
79 0.819375 0.048746
80 0.818750 0.050078
81 0.817250 0.049931
82 0.817500 0.049749
83 0.816375 0.049614
84 0.815375 0.049144
85 0.814000 0.047935
86 0.813000 0.047760
87 0.812000 0.047399
88 0.810500 0.048112
89 0.810250 0.049509
90 0.808875 0.050938
91 0.808875 0.051122
92 0.808000 0.052187
93 0.807000 0.053336
94 0.805250 0.053097
95 0.803875 0.053053
96 0.804500 0.053547
97 0.802500 0.052945
98 0.801875 0.052600
99 0.801125 0.053271
100 0.800625 0.052481
101 0.798750 0.053663
102 0.797500 0.054141
103 0.796250 0.054615
104 0.796375 0.054005
105 0.793375 0.053369
106 0.791625 0.053533
107 0.791250 0.054098
108 0.790875 0.053847
109 0.789250 0.052679
110 0.789125 0.052668
111 0.788000 0.052349
112 0.785375 0.052976
113 0.784125 0.052167
114 0.784000 0.052144
115 0.783500 0.053235
116 0.782500 0.052856
117 0.782125 0.052119
118 0.781500 0.049702
119 0.781250 0.048589
120 0.780500 0.049571
121 0.779375 0.048810
122 0.779875 0.049209
123 0.779000 0.049494
124 0.778250 0.048335
125 0.778750 0.047054
126 0.778125 0.046750
127 0.776875 0.048360
128 0.776500 0.048679
129 0.776500 0.048999
130 0.775750 0.049239
131 0.774875 0.049734
132 0.773125 0.050602
133 0.772875 0.050623
134 0.773625 0.051657
135 0.772375 0.050445
136 0.772250 0.050018
137 0.771625 0.048921
138 0.770125 0.048506
139 0.770375 0.047653
140 0.769000 0.046519
141 0.769625 0.046813
142 0.768500 0.046452
143 0.769000 0.047483
144 0.767250 0.045750
145 0.766000 0.044794
146 0.764625 0.043086
147 0.763250 0.042604
148 0.761625 0.042066
149 0.760500 0.042194
150 0.759875 0.041956
151 0.758375 0.041798
152 0.758250 0.043165
153 0.755375 0.043490
154 0.754500 0.042958
155 0.755125 0.043485
156 0.753750 0.045087
157 0.753750 0.044878
158 0.753125 0.045152
159 0.752750 0.044916
160 0.752750 0.046083
161 0.751750 0.045758
162 0.751500 0.045148
163 0.752000 0.045680
164 0.752000 0.046291
165 0.752500 0.046503
166 0.752500 0.046737
167 0.752625 0.045665
168 0.751875 0.047282
169 0.751125 0.046807
170 0.749875 0.047087
171 0.748375 0.047784
172 0.747125 0.047856
173 0.747500 0.050062
174 0.747500 0.050837
175 0.745500 0.052097
176 0.744875 0.052800
177 0.745750 0.050782
178 0.746500 0.051783
179 0.746875 0.052719
180 0.747500 0.051448
181 0.745625 0.051490
182 0.745750 0.052803
183 0.745375 0.053052
184 0.744750 0.051937
185 0.745500 0.052545
186 0.744125 0.051704
187 0.744500 0.051670
188 0.744375 0.052273
189 0.744250 0.050788
190 0.743250 0.050634
191 0.743625 0.052574
192 0.743000 0.052777
193 0.742875 0.052209
194 0.742375 0.053294
195 0.742125 0.053434
196 0.741500 0.054397
197 0.740875 0.053205
198 0.739875 0.053552
199 0.740000 0.054829
200 0.740750 0.054932
201 0.740500 0.055765
202 0.739500 0.056173
203 0.738250 0.055616
204 0.737750 0.054629
205 0.738250 0.055701
206 0.736500 0.056116
207 0.735625 0.055322
208 0.736500 0.056725
209 0.735500 0.055698
210 0.734750 0.055610
211 0.733125 0.055237
212 0.732375 0.056100
213 0.731250 0.057323
214 0.730250 0.058395
215 0.731250 0.058457
216 0.731250 0.058323
217 0.730375 0.058423
218 0.730000 0.058763
219 0.730625 0.058320
220 0.729750 0.059655
221 0.731500 0.058376
222 0.731000 0.057865
223 0.730750 0.057782
224 0.729750 0.058277
225 0.731125 0.057513
226 0.731375 0.058135
227 0.731500 0.058856
228 0.732000 0.059275
229 0.731250 0.059490
230 0.732500 0.059582
231 0.732625 0.059867
232 0.730750 0.059645
233 0.731625 0.057594
234 0.731000 0.058590
235 0.731125 0.058350
236 0.732750 0.058357
237 0.732250 0.056849
238 0.733000 0.057405
239 0.732750 0.057630
240 0.731250 0.059543
241 0.729750 0.059366
242 0.729375 0.059434
243 0.728500 0.059321
244 0.728750 0.059359
245 0.728500 0.059558
246 0.727250 0.059408
247 0.727000 0.058729
248 0.727500 0.058336
249 0.727375 0.058113
250 0.726750 0.058283
251 0.725500 0.057280
252 0.724625 0.056387
253 0.723375 0.056944
254 0.722500 0.057309
255 0.722375 0.058665
256 0.722250 0.059017
257 0.722375 0.057725
258 0.723250 0.057146
259 0.722750 0.056964
260 0.723250 0.057201
261 0.724500 0.057443
