0 1.000000 0.000000
1 0.999961 0.000078
2 0.999891 0.000118
3 0.999830 0.000158
4 0.999773 0.000185
5 0.999713 0.000200
6 0.999641 0.000208
7 0.999584 0.000217
8 0.999516 0.000242
9 0.999449 0.000261
10 0.999383 0.000283
11 0.999326 0.000315
12 0.999268 0.000327
13 0.999205 0.000333
14 0.999152 0.000342
15 0.999090 0.000354
16 0.999016 0.000372
17 0.998953 0.000389
18 0.998891 0.000400
19 0.998840 0.000396
20 0.998793 0.000395
21 0.998750 0.000395
22 0.998697 0.000395
23 0.998643 0.000411
24 0.998572 0.000434
25 0.998521 0.000442
26 0.998477 0.000442
27 0.998424 0.000446
28 0.998373 0.000457
29 0.998312 0.000484
30 0.998246 0.000492
31 0.998195 0.000508
32 0.998133 0.000526
33 0.998096 0.000528
34 0.998033 0.000534
35 0.997965 0.000546
36 0.997902 0.000558
37 0.997842 0.000578
38 0.997799 0.000587
39 0.997750 0.000589
40 0.997676 0.000601
41 0.997611 0.000611
42 0.997545 0.000631
43 0.997484 0.000636
44 0.997406 0.000653
45 0.997365 0.000648
46 0.997291 0.000666
47 0.997227 0.000669
48 0.997158 0.000680
49 0.997117 0.000682
50 0.997047 0.000671
51 0.996984 0.000680
52 0.996906 0.000692
53 0.996838 0.000680
54 0.996789 0.000692
55 0.996736 0.000694
56 0.996682 0.000703
57 0.996637 0.000715
58 0.996574 0.000729
59 0.996514 0.000735
60 0.996441 0.000738
61 0.996377 0.000746
62 0.996312 0.000770
63 0.996258 0.000768
64 0.996203 0.000760
65 0.996158 0.000761
66 0.996098 0.000779
67 0.996016 0.000781
68 0.995969 0.000785
69 0.995893 0.000782
70 0.995840 0.000798
71 0.995797 0.000803
72 0.995746 0.000812
73 0.995686 0.000825
74 0.995629 0.000833
75 0.995572 0.000834
76 0.995508 0.000827
77 0.995459 0.000838
78 0.995412 0.000840
79 0.995371 0.000858
80 0.995320 0.000868
81 0.995281 0.000868
82 0.995207 0.000871
83 0.995160 0.000874
84 0.995104 0.000881
85 0.995045 0.000884
86 0.994990 0.000892
87 0.994932 0.000894
88 0.994885 0.000897
89 0.994836 0.000893
90 0.994789 0.000891
91 0.994719 0.000898
92 0.994658 0.000896
93 0.994617 0.000902
94 0.994545 0.000898
95 0.994498 0.000906
96 0.994436 0.000906
97 0.994391 0.000916
98 0.994332 0.000924
99 0.994285 0.000908
100 0.994215 0.000924
101 0.994160 0.000929
102 0.994098 0.000933
103 0.994043 0.000946
104 0.993996 0.000959
105 0.993941 0.000959
106 0.993904 0.000963
107 0.993844 0.000980
108 0.993781 0.000987
109 0.993707 0.000980
110 0.993639 0.000981
