0 1.000000 0.000000
1 0.982500 0.023848
2 0.963000 0.032879
3 0.954000 0.035833
4 0.938000 0.045891
5 0.924500 0.048216
6 0.915000 0.051720
7 0.910000 0.056125
8 0.902000 0.055642
9 0.892500 0.058470
10 0.883000 0.066038
11 0.877500 0.073951
12 0.870500 0.075198
13 0.865000 0.076322
14 0.862000 0.075538
15 0.856500 0.076699
16 0.850500 0.078580
17 0.840500 0.082066
18 0.834000 0.083030
19 0.826000 0.087316
20 0.825500 0.090966
21 0.818000 0.097601
22 0.810500 0.102297
23 0.805500 0.104856
24 0.799500 0.099120
25 0.793000 0.102961
26 0.789000 0.102854
27 0.791500 0.106314
28 0.789000 0.106438
29 0.784500 0.107400
30 0.783500 0.109557
31 0.776000 0.107350
32 0.773000 0.108724
33 0.771000 0.107047
34 0.765000 0.106419
35 0.760000 0.105830
36 0.755500 0.104378
37 0.749000 0.102708
38 0.748000 0.104144
39 0.744000 0.104709
40 0.743000 0.105361
41 0.737500 0.105445
42 0.736000 0.107023
43 0.735500 0.108235
44 0.732000 0.106189
45 0.729000 0.113618
46 0.728500 0.112084
47 0.723500 0.109191
48 0.713500 0.110647
49 0.715000 0.111467
50 0.715500 0.113511
51 0.711000 0.114145
52 0.708500 0.110918
53 0.712000 0.114481
54 0.713000 0.114809
55 0.709000 0.117767
56 0.709500 0.116554
57 0.710000 0.108628
58 0.708500 0.113590
59 0.707500 0.114319
60 0.707000 0.115763
61 0.704500 0.117281
62 0.703000 0.116795
63 0.700000 0.120416
64 0.701000 0.123284
65 0.700500 0.123186
66 0.696500 0.122118
67 0.693000 0.121865
68 0.692500 0.115190
69 0.691500 0.114685
70 0.693500 0.112173
71 0.690500 0.113070
72 0.692500 0.110538
73 0.685000 0.115650
74 0.683500 0.115770
75 0.689500 0.117961
76 0.690500 0.118679
77 0.691500 0.117910
78 0.689000 0.115235
79 0.686000 0.114473
80 0.683500 0.114030
81 0.682500 0.123364
82 0.677000 0.124784
83 0.676500 0.127565
84 0.677500 0.126763
85 0.677500 0.124172
86 0.678500 0.123340
87 0.679500 0.124518
88 0.677000 0.119879
89 0.676500 0.121337
90 0.677000 0.121947
91 0.684000 0.121836
92 0.683000 0.122723
93 0.681000 0.121610
94 0.678500 0.121296
95 0.680000 0.117473
96 0.684500 0.118468
97 0.683000 0.117520
98 0.686000 0.114909
99 0.684500 0.113731
100 0.685500 0.111421
101 0.684000 0.113552
102 0.689500 0.115390
103 0.688000 0.115568
104 0.690500 0.117621
105 0.691000 0.119871
106 0.690500 0.122003
107 0.689000 0.120950
108 0.689000 0.121157
109 0.685500 0.122535
110 0.685000 0.123794
111 0.683500 0.121461
112 0.687500 0.124975
113 0.685000 0.128160
114 0.686000 0.122082
115 0.694000 0.119222
